resurvey,plot_id,species,taxongroup,layer,cover
0,331769,Draba verna aggr.,Vascular plant,6,3
0,331769,Echium vulgare,Vascular plant,6,2
0,331769,Festuca pallens,Vascular plant,6,2
0,331769,Holosteum umbellatum,Vascular plant,6,3
0,331769,Jovibarba globifera,Vascular plant,6,2
0,331769,Melica ciliata aggr.,Vascular plant,6,2
0,331769,Myosotis stricta,Vascular plant,6,13
0,331769,Noccaea perfoliata,Vascular plant,6,2
0,331769,Orobanche alba,Vascular plant,6,2
0,331769,Parmelia pulla,Lichen,9,2
0,331769,Peltigera rufescens,Lichen,9,2
0,331769,Physcia dubia,Lichen,9,2
0,331769,Pilosella officinarum,Vascular plant,6,2
0,331769,Poa bulbosa,Vascular plant,6,3
0,331769,Polycnemum arvense,Vascular plant,6,2
0,331769,Polytrichum piliferum,Moss,9,3
0,331769,Potentilla incana,Vascular plant,6,2
0,331769,Racomitrium canescens aggr.,Moss,9,3
0,331769,Rhytidium rugosum,Moss,9,3
0,331769,Saxifraga tridactylites,Vascular plant,6,3
0,331769,Sedum acre,Vascular plant,6,2
0,331769,Sedum album,Vascular plant,6,38
0,331769,Sedum sexangulare,Vascular plant,6,2
0,331769,Setaria viridis,Vascular plant,6,2
0,331769,Syntrichia montana,Moss,9,2
0,331769,Syntrichia ruralis aggr.,Moss,9,13
0,331769,Tortella inclinata,Moss,9,2
0,331769,Tortella tortuosa,Moss,9,3
0,331769,Trifolium arvense,Vascular plant,6,13
0,331769,Veronica verna,Vascular plant,6,13
0,331769,Xanthoparmelia stenophylla,Lichen,9,13
0,331797,Alyssum montanum aggr.,Vascular plant,6,2
0,331797,Arenaria serpyllifolia,Vascular plant,6,3
0,331797,Artemisia campestris,Vascular plant,6,2
0,331797,Bothriochloa ischaemum,Vascular plant,6,3
0,331797,Carduus nutans,Vascular plant,6,2
0,331797,Centaurea stoebe,Vascular plant,6,2
0,331797,Dianthus carthusianorum aggr.,Vascular plant,6,2
0,331797,Dorycnium pentaphyllum,Vascular plant,6,13
0,331797,Euphorbia cyparissias,Vascular plant,6,2
0,331797,Festuca pallens,Vascular plant,6,13
0,331797,Galium verum,Vascular plant,6,2
0,331797,Genista pilosa,Vascular plant,6,13
0,331797,Linaria genistifolia,Vascular plant,6,2
0,331797,Melica ciliata aggr.,Vascular plant,6,2
0,331797,Parmelia pulla,Lichen,9,2
0,331797,Picris hieracioides,Vascular plant,6,2
0,331797,Pilosella echioides,Vascular plant,6,2
0,331797,Potentilla incana,Vascular plant,6,3
0,331797,Rhytidium rugosum,Moss,9,2
0,331797,Rumex acetosella,Vascular plant,6,2
0,331797,Sedum album,Vascular plant,6,2
0,331797,Seseli osseum,Vascular plant,6,3
0,331797,Silene otites aggr.,Vascular plant,6,2
0,331797,Stipa capillata,Vascular plant,6,2
0,331797,Stipa dasyphylla,Vascular plant,6,38
0,331797,Thymus praecox,Vascular plant,6,13
0,331797,Verbascum lychnitis,Vascular plant,6,2
0,331811,Aurinia saxatilis,Vascular plant,6,38
0,331811,Festuca pallens,Vascular plant,6,13
0,331811,Hieracium murorum,Vascular plant,6,2
0,331811,Hylotelephium maximum,Vascular plant,6,2
0,331811,Rumex acetosella,Vascular plant,6,2
0,331815,Allium flavum,Vascular plant,6,2
0,331815,Armeria maritima subsp. elongata,Vascular plant,6,3
0,331815,Asplenium adiantum-nigrum subsp. serpentini,Vascular plant,6,3
0,331815,Biscutella laevigata,Vascular plant,6,3
0,331815,Carex humilis,Vascular plant,6,2
0,331815,Cladonia arbuscula aggr.,Lichen,9,2
0,331815,Cladonia fimbriata,Lichen,9,2
0,331815,Dianthus carthusianorum aggr.,Vascular plant,6,2
0,331815,Dicranum polysetum,Moss,9,2
0,331815,Dorycnium pentaphyllum,Vascular plant,6,2
0,331815,Festuca ovina,Vascular plant,6,3
0,331815,Helictochloa pratensis,Vascular plant,6,2
0,331815,Hylocomium splendens,Moss,9,3
0,331815,Hypnum cupressiforme aggr.,Moss,9,3
0,331815,Noccaea montana,Vascular plant,6,2
0,331815,Koeleria macrantha,Vascular plant,6,2
0,331815,Pimpinella saxifraga,Vascular plant,6,13
0,331815,Pleurozium schreberi,Moss,9,3
0,331815,Potentilla incana,Vascular plant,6,13
0,331815,Rumex acetosella,Vascular plant,6,2
0,331815,Sedum acre,Vascular plant,6,2
0,331815,Sesleria caerulea,Vascular plant,6,38
0,331815,Thymus praecox,Vascular plant,6,13
0,331815,Viola hirta,Vascular plant,6,2
0,331860,Allium flavum,Vascular plant,6,3
0,331860,Alyssum montanum aggr.,Vascular plant,6,2
0,331860,Armeria maritima subsp. elongata,Vascular plant,6,3
0,331860,Asperula cynanchica,Vascular plant,6,3
0,331860,Bothriochloa ischaemum,Vascular plant,6,2
0,331860,Bupleurum falcatum,Vascular plant,6,2
0,331860,Carex humilis,Vascular plant,6,38
0,331860,Centaurea scabiosa,Vascular plant,6,2
0,331860,Cladonia arbuscula aggr.,Lichen,9,2
0,331860,Cladonia pyxidata aggr.,Lichen,9,2
0,331860,Dianthus carthusianorum aggr.,Vascular plant,6,3
0,331860,Dorycnium pentaphyllum,Vascular plant,6,3
0,331860,Eryngium campestre,Vascular plant,6,2
0,331860,Euphorbia seguieriana,Vascular plant,6,3
0,331860,Festuca pallens,Vascular plant,6,3
0,331860,Festuca valesiaca aggr.,Vascular plant,6,2
0,331860,Galatella linosyris,Vascular plant,6,2
0,331860,Genista pilosa,Vascular plant,6,13
0,331860,Helictochloa pratensis,Vascular plant,6,3
0,331860,Koeleria macrantha,Vascular plant,6,2
0,331860,Linaria genistifolia,Vascular plant,6,2
0,331860,Parmelia pulla,Lichen,9,2
0,331860,Phleum phleoides,Vascular plant,6,2
0,331860,Pilosella echioides,Vascular plant,6,3
0,331860,Pleurozium schreberi,Moss,9,3
0,331860,Potentilla incana,Vascular plant,6,3
0,331860,Rhytidium rugosum,Moss,9,2
0,331860,Seseli hippomarathrum,Vascular plant,6,2
0,331860,Stipa capillata,Vascular plant,6,2
0,331860,Thymus praecox,Vascular plant,6,3
0,331860,Veronica prostrata,Vascular plant,6,3
0,331860,Veronica spicata,Vascular plant,6,13
0,331862,Abietinella abietina,Moss,9,2
0,331862,Allium flavum,Vascular plant,6,2
0,331862,Alyssum montanum aggr.,Vascular plant,6,2
0,331862,Arenaria serpyllifolia,Vascular plant,6,2
0,331862,Armeria maritima subsp. elongata,Vascular plant,6,2
0,331862,Asperula cynanchica,Vascular plant,6,2
0,331862,Bothriochloa ischaemum,Vascular plant,6,2
0,331862,Carex humilis,Vascular plant,6,13
0,331862,Carex supina,Vascular plant,6,2
0,331862,Centaurea stoebe,Vascular plant,6,2
0,331862,Cerastium pumilum,Vascular plant,6,2
0,331862,Cladonia foliacea aggr.,Lichen,9,3
0,331862,Cladonia phyllophora,Lichen,9,13
0,331862,Cladonia pyxidata aggr.,Lichen,9,13
0,331862,Cladonia rangiformis,Lichen,9,3
0,331862,Dianthus carthusianorum aggr.,Vascular plant,6,3
0,331862,Dorycnium pentaphyllum,Vascular plant,6,3
0,331862,Eryngium campestre,Vascular plant,6,2
0,331862,Euphorbia seguieriana,Vascular plant,6,2
0,331862,Festuca pallens,Vascular plant,6,2
0,331862,Festuca stricta subsp. sulcata,Vascular plant,6,2
0,331862,Festuca valesiaca aggr.,Vascular plant,6,2
0,331862,Galatella linosyris,Vascular plant,6,3
0,331862,Galium verum,Vascular plant,6,2
0,331862,Genista pilosa,Vascular plant,6,3
0,331862,Helictochloa pratensis,Vascular plant,6,2
0,331862,Hypnum cupressiforme aggr.,Moss,9,3
0,331862,Koeleria macrantha,Vascular plant,6,2
0,331862,Phleum phleoides,Vascular plant,6,2
0,331862,Potentilla incana,Vascular plant,6,3
0,331862,Rhytidium rugosum,Moss,9,2
0,331862,Scabiosa canescens,Vascular plant,6,2
0,331862,Seseli hippomarathrum,Vascular plant,6,2
0,331862,Silene otites aggr.,Vascular plant,6,3
0,331862,Stipa capillata,Vascular plant,6,2
0,331862,Stipa dasyphylla,Vascular plant,6,68
0,331862,Stipa pennata,Vascular plant,6,2
0,331862,Thymus praecox,Vascular plant,6,13
0,331862,Veronica spicata,Vascular plant,6,2
0,331882,Abietinella abietina,Moss,9,3
0,331882,Achillea millefolium aggr.,Vascular plant,6,2
0,331882,Allium flavum,Vascular plant,6,2
0,331882,Bothriochloa ischaemum,Vascular plant,6,3
0,331882,Carex praecox,Vascular plant,6,3
0,331882,Carex supina,Vascular plant,6,2
0,331882,Cladonia rangiformis,Lichen,9,2
0,331882,Cladonia symphycarpia,Lichen,9,2
0,331882,Dianthus carthusianorum aggr.,Vascular plant,6,3
0,331882,Echium vulgare,Vascular plant,6,2
0,331882,Eryngium campestre,Vascular plant,6,3
0,331882,Festuca valesiaca aggr.,Vascular plant,6,13
0,331882,Fragaria viridis,Vascular plant,6,2
0,331882,Inula oculus-christi,Vascular plant,6,3
0,331882,Koeleria macrantha,Vascular plant,6,3
0,331882,Linaria genistifolia,Vascular plant,6,2
0,331882,Lotus corniculatus,Vascular plant,6,2
0,331882,Medicago falcata,Vascular plant,6,2
0,331882,Melica ciliata aggr.,Vascular plant,6,2
0,331882,Poa bulbosa,Vascular plant,6,2
0,331882,Potentilla incana,Vascular plant,6,13
0,331882,Rhytidium rugosum,Moss,9,2
0,331882,Sanguisorba minor aggr.,Vascular plant,6,2
0,331882,Sedum acre,Vascular plant,6,2
0,331882,Sedum sexangulare,Vascular plant,6,2
0,331882,Stipa pulcherrima,Vascular plant,6,13
0,331882,Teucrium chamaedrys,Vascular plant,6,2
0,331882,Thymus praecox,Vascular plant,6,3
0,331882,Trifolium alpestre,Vascular plant,6,2
0,331882,Veronica prostrata,Vascular plant,6,2
0,331891,Abietinella abietina,Moss,9,2
0,331891,Allium flavum,Vascular plant,6,2
0,331891,Arenaria serpyllifolia,Vascular plant,6,3
0,331891,Artemisia campestris,Vascular plant,6,2
0,331891,Asperula cynanchica,Vascular plant,6,3
0,331891,Centaurea stoebe,Vascular plant,6,2
0,331891,Cladonia foliacea aggr.,Lichen,9,2
0,331891,Cladonia symphycarpia,Lichen,9,2
0,331891,Cleistogenes serotina,Vascular plant,6,3
0,331891,Dianthus carthusianorum aggr.,Vascular plant,6,3
0,331891,Echium vulgare,Vascular plant,6,2
0,331891,Elytrigia intermedia,Vascular plant,6,2
0,331891,Festuca valesiaca aggr.,Vascular plant,6,13
0,331891,Hypericum perforatum,Vascular plant,6,2
0,331891,Inula oculus-christi,Vascular plant,6,13
0,331891,Koeleria macrantha,Vascular plant,6,3
0,331891,Pimpinella saxifraga,Vascular plant,6,2
0,331891,Poa pratensis aggr.,Vascular plant,6,2
0,331891,Potentilla incana,Vascular plant,6,13
0,331891,Pulsatilla vulgaris subsp. Grandis,Vascular plant,6,2
0,331891,Rhytidium rugosum,Moss,9,2
0,331891,Sedum rupestre aggr.,Vascular plant,6,2
0,331891,Sedum sexangulare,Vascular plant,6,2
0,331891,Seseli osseum,Vascular plant,6,2
0,331891,Stipa capillata,Vascular plant,6,2
0,331891,Stipa pulcherrima,Vascular plant,6,38
0,331891,Thymus praecox,Vascular plant,6,3
0,332249,Abietinella abietina,Moss,9,3
0,332249,Achillea pannonica,Vascular plant,6,2
0,332249,Adonis vernalis,Vascular plant,6,18
0,332249,Allium sphaerocephalon,Vascular plant,6,1
0,332249,Aster amellus,Vascular plant,6,2
0,332249,Astragalus austriacus,Vascular plant,6,3
0,332249,Astragalus onobrychis,Vascular plant,6,3
0,332249,Campanula sibirica,Vascular plant,6,2
0,332249,Carex humilis,Vascular plant,6,8
0,332249,Cuscuta epithymum,Vascular plant,6,2
0,332249,Cytisus ratisbonensis,Vascular plant,6,2
0,332249,Dorycnium pentaphyllum,Vascular plant,6,3
0,332249,Eryngium campestre,Vascular plant,6,3
0,332249,Festuca valesiaca aggr.,Vascular plant,6,3
0,332249,Galatella linosyris,Vascular plant,6,2
0,332249,Galium glaucum,Vascular plant,6,2
0,332249,Globularia bisnagarica,Vascular plant,6,2
0,332249,Helianthemum nummularium subsp. obscurum,Vascular plant,6,2
0,332249,Hypnum cupressiforme aggr.,Moss,9,18
0,332249,Inula ensifolia,Vascular plant,6,8
0,332249,Inula hirta,Vascular plant,6,8
0,332249,Iris pumila,Vascular plant,6,2
0,332249,Jurinea mollis,Vascular plant,6,2
0,332249,Koeleria macrantha,Vascular plant,6,2
0,332249,Linum tenuifolium,Vascular plant,6,2
0,332249,Medicago falcata,Vascular plant,6,2
0,332249,Peucedanum cervaria,Vascular plant,6,18
0,332249,Pilosella officinarum,Vascular plant,6,2
0,332249,Plantago media,Vascular plant,6,2
0,332249,Potentilla incana,Vascular plant,6,2
0,332249,Prunus fruticosa,Vascular plant,7,2
0,332249,Pulsatilla vulgaris subsp. Grandis,Vascular plant,6,1
0,332249,Quercus pubescens,Vascular plant,7,1
0,332249,Rhytidium rugosum,Moss,9,3
0,332249,Salvia pratensis,Vascular plant,6,3
0,332249,Seseli hippomarathrum,Vascular plant,6,2
0,332249,Takhtajaniantha austriaca,Vascular plant,6,2
0,332249,Teucrium chamaedrys,Vascular plant,6,3
0,332249,Thymus odoratissimus aggr.,Vascular plant,6,3
0,332249,Viola ambigua,Vascular plant,6,2
0,332431,Achillea millefolium aggr.,Vascular plant,6,3
0,332431,Anthoxanthum odoratum aggr.,Vascular plant,6,3
0,332431,Arrhenatherum elatius,Vascular plant,6,13
0,332431,Bromopsis erecta,Vascular plant,6,38
0,332431,Carex caryophyllea,Vascular plant,6,2
0,332431,Cerastium arvense,Vascular plant,6,2
0,332431,Cerastium fontanum subsp. vulgare,Vascular plant,6,2
0,332431,Cerastium pumilum,Vascular plant,6,2
0,332431,Dactylis glomerata,Vascular plant,6,3
0,332431,Dactylorhiza sambucina,Vascular plant,6,2
0,332431,Dianthus carthusianorum aggr.,Vascular plant,6,2
0,332431,Draba verna aggr.,Vascular plant,6,2
0,332431,Elytrigia repens aggr.,Vascular plant,6,2
0,332431,Euphorbia cyparissias,Vascular plant,6,2
0,332431,Euphorbia esula,Vascular plant,6,2
0,332431,Festuca rubra aggr.,Vascular plant,6,2
0,332431,Festuca stricta subsp. sulcata,Vascular plant,6,38
0,332431,Knautia arvensis,Vascular plant,6,3
0,332431,Leontodon hispidus,Vascular plant,6,3
0,332431,Lotus corniculatus,Vascular plant,6,2
0,332431,Luzula campestris aggr.,Vascular plant,6,3
0,332431,Myosotis arvensis,Vascular plant,6,2
0,332431,Noccaea caerulescens,Vascular plant,6,2
0,332431,Pimpinella saxifraga,Vascular plant,6,2
0,332431,Poa pratensis aggr.,Vascular plant,6,2
0,332431,Potentilla argentea,Vascular plant,6,2
0,332431,Prunella grandiflora,Vascular plant,6,2
0,332431,Ranunculus bulbosus,Vascular plant,6,2
0,332431,Rumex acetosa,Vascular plant,6,2
0,332431,Rumex acetosella,Vascular plant,6,3
0,332431,Salvia pratensis,Vascular plant,6,2
0,332431,Saxifraga granulata,Vascular plant,6,2
0,332431,Seseli annuum,Vascular plant,6,2
0,332431,Tanacetum corymbosum,Vascular plant,6,2
0,332431,Taraxacum sect. Taraxacum,Vascular plant,6,2
0,332431,Thymus pulegioides,Vascular plant,6,2
0,332431,Tragopogon pratensis,Vascular plant,6,2
0,332431,Trifolium montanum,Vascular plant,6,2
0,332431,Trifolium pratense,Vascular plant,6,3
0,332431,Veronica chamaedrys aggr.,Vascular plant,6,2
0,332431,Veronica prostrata,Vascular plant,6,2
0,332439,Achillea millefolium aggr.,Vascular plant,6,2
0,332439,Alopecurus pratensis,Vascular plant,6,68
0,332439,Cardamine pratensis aggr.,Vascular plant,6,2
0,332439,Cerastium fontanum subsp. vulgare,Vascular plant,6,2
0,332439,Chaerophyllum aromaticum,Vascular plant,6,1
0,332439,Dactylis glomerata,Vascular plant,6,2
0,332439,Equisetum arvense,Vascular plant,6,2
0,332439,Geranium pratense,Vascular plant,6,13
0,332439,Heracleum sphondylium,Vascular plant,6,2
0,332439,Pastinaca sativa,Vascular plant,6,2
0,332439,Plantago major,Vascular plant,6,2
0,332439,Poa pratensis aggr.,Vascular plant,6,3
0,332439,Ranunculus acris aggr.,Vascular plant,6,3
0,332439,Rumex acetosa,Vascular plant,6,3
0,332439,Taraxacum sect. Taraxacum,Vascular plant,6,2
0,332439,Veronica arvensis,Vascular plant,6,2
0,332439,Veronica chamaedrys aggr.,Vascular plant,6,2
0,332455,Agrostis canina,Vascular plant,6,2
0,332455,Alopecurus pratensis,Vascular plant,6,2
0,332455,Anthoxanthum odoratum aggr.,Vascular plant,6,3
0,332455,Bellis perennis,Vascular plant,6,2
0,332455,Caltha palustris,Vascular plant,6,2
0,332455,Carex caryophyllea,Vascular plant,6,2
0,332455,Carex cespitosa,Vascular plant,6,13
0,332455,Carex davalliana,Vascular plant,6,3
0,332455,Carex panicea,Vascular plant,6,3
0,332455,Cirsium canum,Vascular plant,6,2
0,332455,Crepis paludosa,Vascular plant,6,2
0,332455,Deschampsia cespitosa aggr.,Vascular plant,6,2
0,332455,Eleocharis uniglumis,Vascular plant,6,3
0,332455,Eriophorum angustifolium,Vascular plant,6,2
0,332455,Holcus lanatus,Vascular plant,6,2
0,332455,Juncus inflexus,Vascular plant,6,2
0,332455,Lathyrus pratensis,Vascular plant,6,2
0,332455,Lysimachia nummularia,Vascular plant,6,3
0,332455,Myosotis scorpioides aggr.,Vascular plant,6,2
0,332455,Phragmites australis,Vascular plant,6,2
0,332455,Potentilla erecta,Vascular plant,6,2
0,332455,Ranunculus acris aggr.,Vascular plant,6,2
0,332455,Ranunculus auricomus aggr.,Vascular plant,6,2
0,332455,Scirpus sylvaticus,Vascular plant,6,2
0,332455,Serratula tinctoria,Vascular plant,6,3
0,332455,Silene flos-cuculi,Vascular plant,6,2
0,332455,Taraxacum sect. Palustria,Vascular plant,6,2
0,332455,Taraxacum sect. Taraxacum,Vascular plant,6,2
0,332455,Trifolium pratense,Vascular plant,6,3
0,332455,Trifolium repens,Vascular plant,6,2
0,332455,Valeriana dioica,Vascular plant,6,3
0,332468,Achillea millefolium aggr.,Vascular plant,6,2
0,332468,Alopecurus pratensis,Vascular plant,6,2
0,332468,Angelica sylvestris,Vascular plant,6,3
0,332468,Bistorta officinalis,Vascular plant,6,2
0,332468,Caltha palustris,Vascular plant,6,3
0,332468,Cardamine pratensis aggr.,Vascular plant,6,2
0,332468,Carex cespitosa,Vascular plant,6,2
0,332468,Chrysosplenium alternifolium,Vascular plant,6,2
0,332468,Cirsium oleraceum,Vascular plant,6,2
0,332468,Crepis paludosa,Vascular plant,6,13
0,332468,Deschampsia cespitosa aggr.,Vascular plant,6,2
0,332468,Filipendula ulmaria,Vascular plant,6,68
0,332468,Galium aparine,Vascular plant,6,2
0,332468,Geranium sylvaticum aggr.,Vascular plant,6,2
0,332468,Glechoma hederacea,Vascular plant,6,3
0,332468,Juncus effusus,Vascular plant,6,2
0,332468,Lathyrus pratensis,Vascular plant,6,2
0,332468,Lysimachia vulgaris,Vascular plant,6,3
0,332468,Lythrum salicaria,Vascular plant,6,2
0,332468,Primula elatior,Vascular plant,6,2
0,332468,Ranunculus auricomus aggr.,Vascular plant,6,2
0,332468,Rumex acetosa,Vascular plant,6,2
0,332468,Scirpus sylvaticus,Vascular plant,6,3
0,332468,Thalictrum aquilegiifolium,Vascular plant,6,2
0,332468,Trollius europaeus,Vascular plant,6,13
0,332468,Urtica dioica,Vascular plant,6,2
0,332488,Anthericum ramosum,Vascular plant,6,13
0,332488,Arabis auriculata,Vascular plant,6,1
0,332488,Arabis hirsuta aggr.,Vascular plant,6,1
0,332488,Bothriochloa ischaemum,Vascular plant,6,2
0,332488,Buphthalmum salicifolium,Vascular plant,6,2
0,332488,Bupleurum falcatum,Vascular plant,6,3
0,332488,Carex humilis,Vascular plant,6,13
0,332488,Echium vulgare,Vascular plant,6,2
0,332488,Erysimum odoratum,Vascular plant,6,2
0,332488,Euphorbia cyparissias,Vascular plant,6,2
0,332488,Galium glaucum,Vascular plant,6,2
0,332488,Genista pilosa,Vascular plant,6,2
0,332488,Genista tinctoria,Vascular plant,6,2
0,332488,Helianthemum nummularium subsp. obscurum,Vascular plant,6,2
0,332488,Inula ensifolia,Vascular plant,6,13
0,332488,Linum catharticum,Vascular plant,6,2
0,332488,Orchis militaris,Vascular plant,6,2
0,332488,Polygonatum odoratum,Vascular plant,6,3
0,332488,Potentilla incana,Vascular plant,6,2
0,332488,Primula veris,Vascular plant,6,2
0,332488,Pulsatilla vulgaris subsp. Grandis,Vascular plant,6,2
0,332488,Rhytidium rugosum,Moss,9,3
0,332488,Salvia pratensis,Vascular plant,6,2
0,332488,Scabiosa ochroleuca,Vascular plant,6,2
0,332488,Seseli libanotis,Vascular plant,6,2
0,332488,Seseli osseum,Vascular plant,6,2
0,332488,Sesleria caerulea,Vascular plant,6,68
0,332488,Stipa pulcherrima,Vascular plant,6,2
0,332488,Teucrium chamaedrys,Vascular plant,6,3
0,332488,Thymus praecox,Vascular plant,6,3
0,332488,Tortella inclinata,Moss,9,2
0,332489,Allium flavum,Vascular plant,6,2
0,332489,Alyssum alyssoides,Vascular plant,6,2
0,332489,Anthericum ramosum,Vascular plant,6,38
0,332489,Arabis hirsuta aggr.,Vascular plant,6,2
0,332489,Asperula cynanchica,Vascular plant,6,2
0,332489,Asperula tinctoria,Vascular plant,6,2
0,332489,Aster amellus,Vascular plant,6,2
0,332489,Bothriochloa ischaemum,Vascular plant,6,2
0,332489,Buphthalmum salicifolium,Vascular plant,6,2
0,332489,Bupleurum falcatum,Vascular plant,6,2
0,332489,Campanula rotundifolia,Vascular plant,6,2
0,332489,Carex humilis,Vascular plant,6,3
0,332489,Carlina acaulis,Vascular plant,6,2
0,332489,Centaurea stoebe,Vascular plant,6,2
0,332489,Cladonia foliacea aggr.,Lichen,9,2
0,332489,Cladonia rangiformis,Lichen,9,2
0,332489,Clinopodium acinos,Vascular plant,6,2
0,332489,Cotoneaster integerrimus,Vascular plant,7,2
0,332489,Cytisus ratisbonensis,Vascular plant,6,2
0,332489,Echium vulgare,Vascular plant,6,2
0,332489,Erysimum odoratum,Vascular plant,6,2
0,332489,Euphorbia cyparissias,Vascular plant,6,2
0,332489,Galium glaucum,Vascular plant,6,3
0,332489,Genista pilosa,Vascular plant,6,2
0,332489,Genista tinctoria,Vascular plant,6,2
0,332489,Inula ensifolia,Vascular plant,6,13
0,332489,Melica ciliata aggr.,Vascular plant,6,2
